LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
158,93,28,0,1,0,0,0,0
159,28,93,0,1,0,0,0,0
160,28,127,0,1,0,0,0,0
161,127,28,0,1,0,0,0,0
162,92,42,0,1,0,0,0,0
163,42,92,0,1,0,0,0,0
164,42,87,0,1,0,0,0,0
165,87,42,0,1,0,0,0,0
166,91,52,0,1,0,0,0,0
167,52,91,0,1,0,0,0,0
168,52,126,0,1,0,0,0,0
169,126,52,0,1,0,0,0,0
170,89,135,0,1,0,0,0,0
171,135,89,0,1,0,0,0,0
172,88,58,0,1,0,0,0,0
173,58,88,0,1,0,0,0,0
174,87,4,0,1,0,0,0,0
175,4,87,0,1,0,0,0,0
176,86,104,0,1,0,0,0,0
177,104,86,0,1,0,0,0,0
178,85,92,0,1,0,0,0,0
179,92,85,0,1,0,0,0,0
180,84,114,0,1,0,0,0,0
181,114,84,0,1,0,0,0,0
182,83,44,0,1,0,0,0,0
183,44,83,0,1,0,0,0,0
184,80,19,0,1,0,0,0,0
185,19,80,0,1,0,0,0,0
186,19,59,0,1,0,0,0,0
187,59,19,0,1,0,0,0,0
188,79,25,0,1,0,0,0,0
189,25,79,0,1,0,0,0,0
190,78,85,0,1,0,0,0,0
191,85,78,0,1,0,0,0,0
192,77,76,0,1,0,0,0,0
193,76,77,0,1,0,0,0,0
194,76,80,0,1,0,0,0,0
195,80,76,0,1,0,0,0,0
196,75,123,0,1,0,0,0,0
197,123,75,0,1,0,0,0,0
198,74,115,0,1,0,0,0,0
199,115,74,0,1,0,0,0,0
200,73,18,0,1,0,0,0,0
201,18,73,0,1,0,0,0,0
202,18,108,0,1,0,0,0,0
203,108,18,0,1,0,0,0,0
204,72,30,0,1,0,0,0,0
205,30,72,0,1,0,0,0,0
206,30,133,0,1,0,0,0,0
207,133,30,0,1,0,0,0,0
208,69,65,0,1,0,0,0,0
209,65,69,0,1,0,0,0,0
210,65,93,0,1,0,0,0,0
211,93,65,0,1,0,0,0,0
212,68,29,0,1,0,0,0,0
213,29,68,0,1,0,0,0,0
214,29,131,0,1,0,0,0,0
215,131,29,0,1,0,0,0,0
216,66,102,0,1,0,0,0,0
217,102,66,0,1,0,0,0,0
218,64,100,0,1,0,0,0,0
219,100,64,0,1,0,0,0,0
220,63,107,0,1,0,0,0,0
221,107,63,0,1,0,0,0,0
222,59,97,0,1,0,0,0,0
223,97,59,0,1,0,0,0,0
224,58,129,0,1,0,0,0,0
225,129,58,0,1,0,0,0,0
226,57,112,0,1,0,0,0,0
227,112,57,0,1,0,0,0,0
228,56,26,0,1,0,0,0,0
229,26,56,0,1,0,0,0,0
230,54,78,0,1,0,0,0,0
231,78,54,0,1,0,0,0,0
232,53,136,0,1,0,0,0,0
233,136,53,0,1,0,0,0,0
234,49,40,0,1,0,0,0,0
235,40,49,0,1,0,0,0,0
236,40,147,0,1,0,0,0,0
237,147,40,0,1,0,0,0,0
238,48,66,0,1,0,0,0,0
239,66,48,0,1,0,0,0,0
240,47,69,0,1,0,0,0,0
241,69,47,0,1,0,0,0,0
242,46,17,0,1,0,0,0,0
243,17,46,0,1,0,0,0,0
244,17,113,0,1,0,0,0,0
245,113,17,0,1,0,0,0,0
246,45,32,0,1,0,0,0,0
247,32,45,0,1,0,0,0,0
248,44,46,0,1,0,0,0,0
249,46,44,0,1,0,0,0,0
250,43,2,0,1,0,0,0,0
251,2,43,0,1,0,0,0,0
252,2,91,0,1,0,0,0,0
253,91,2,0,1,0,0,0,0
254,41,43,0,1,0,0,0,0
255,43,41,0,1,0,0,0,0
256,39,130,0,1,0,0,0,0
257,130,39,0,1,0,0,0,0
258,35,22,0,1,0,0,0,0
259,22,35,0,1,0,0,0,0
260,34,49,0,1,0,0,0,0
261,49,34,0,1,0,0,0,0
262,33,16,0,1,0,0,0,0
263,16,33,0,1,0,0,0,0
264,16,124,0,1,0,0,0,0
265,124,16,0,1,0,0,0,0
266,32,142,0,1,0,0,0,0
267,142,32,0,1,0,0,0,0
268,26,96,0,1,0,0,0,0
269,96,26,0,1,0,0,0,0
270,25,72,0,1,0,0,0,0
271,72,25,0,1,0,0,0,0
272,24,74,0,1,0,0,0,0
273,74,24,0,1,0,0,0,0
274,23,95,0,1,0,0,0,0
275,95,23,0,1,0,0,0,0
276,22,54,0,1,0,0,0,0
277,54,22,0,1,0,0,0,0
278,15,9,0,1,0,0,0,0
279,9,15,0,1,0,0,0,0
280,14,48,0,1,0,0,0,0
281,48,14,0,1,0,0,0,0
282,13,73,0,1,0,0,0,0
283,73,13,0,1,0,0,0,0
284,12,68,0,1,0,0,0,0
285,68,12,0,1,0,0,0,0
286,11,121,0,1,0,0,0,0
287,121,11,0,1,0,0,0,0
288,10,23,0,1,0,0,0,0
289,23,10,0,1,0,0,0,0
290,9,89,0,1,0,0,0,0
291,89,9,0,1,0,0,0,0
292,8,33,0,1,0,0,0,0
293,33,8,0,1,0,0,0,0
294,5,86,0,1,0,0,0,0
295,86,5,0,1,0,0,0,0
296,4,8,0,1,0,0,0,0
297,8,4,0,1,0,0,0,0
298,1,143,0,1,0,0,0,0
299,143,1,0,1,0,0,0,0
300,0,39,0,1,0,0,0,0
301,39,0,0,1,0,0,0,0
302,39,9,0,1,0,0,0,0
303,9,39,0,1,0,0,0,0
304,149,142,0,1,0,0,0,0
305,142,149,0,1,0,0,0,0
306,142,146,0,1,0,0,0,0
307,146,142,0,1,0,0,0,0
308,148,73,0,1,0,0,0,0
309,73,148,0,1,0,0,0,0
310,73,123,0,1,0,0,0,0
311,123,73,0,1,0,0,0,0
312,147,13,0,1,0,0,0,0
313,13,147,0,1,0,0,0,0
314,146,38,0,1,0,0,0,0
315,38,146,0,1,0,0,0,0
316,145,144,0,1,0,0,0,0
317,144,145,0,1,0,0,0,0
318,144,52,0,1,0,0,0,0
319,52,144,0,1,0,0,0,0
320,143,106,0,1,0,0,0,0
321,106,143,0,1,0,0,0,0
322,106,93,0,1,0,0,0,0
323,93,106,0,1,0,0,0,0
324,141,135,0,1,0,0,0,0
325,135,141,0,1,0,0,0,0
326,135,20,0,1,0,0,0,0
327,20,135,0,1,0,0,0,0
328,140,133,0,1,0,0,0,0
329,133,140,0,1,0,0,0,0
330,133,16,0,1,0,0,0,0
331,16,133,0,1,0,0,0,0
332,139,47,0,1,0,0,0,0
333,47,139,0,1,0,0,0,0
334,47,51,0,1,0,0,0,0
335,51,47,0,1,0,0,0,0
336,138,116,0,1,0,0,0,0
337,116,138,0,1,0,0,0,0
338,137,61,0,1,0,0,0,0
339,61,137,0,1,0,0,0,0
340,136,147,0,1,0,0,0,0
341,147,136,0,1,0,0,0,0
342,134,75,0,1,0,0,0,0
343,75,134,0,1,0,0,0,0
344,132,3,0,1,0,0,0,0
345,3,132,0,1,0,0,0,0
346,3,82,0,1,0,0,0,0
347,82,3,0,1,0,0,0,0
348,131,19,0,1,0,0,0,0
349,19,131,0,1,0,0,0,0
350,19,11,0,1,0,0,0,0
351,11,19,0,1,0,0,0,0
352,128,1,0,1,0,0,0,0
353,1,128,0,1,0,0,0,0
354,1,110,0,1,0,0,0,0
355,110,1,0,1,0,0,0,0
356,117,81,0,1,0,0,0,0
357,81,117,0,1,0,0,0,0
358,116,87,0,1,0,0,0,0
359,87,116,0,1,0,0,0,0
360,115,97,0,1,0,0,0,0
361,97,115,0,1,0,0,0,0
362,97,111,0,1,0,0,0,0
363,111,97,0,1,0,0,0,0
364,114,119,0,1,0,0,0,0
365,119,114,0,1,0,0,0,0
366,119,23,0,1,0,0,0,0
367,23,119,0,1,0,0,0,0
368,113,48,0,1,0,0,0,0
369,48,113,0,1,0,0,0,0
370,48,109,0,1,0,0,0,0
371,109,48,0,1,0,0,0,0
372,112,114,0,1,0,0,0,0
373,114,112,0,1,0,0,0,0
374,111,29,0,1,0,0,0,0
375,29,111,0,1,0,0,0,0
376,109,7,0,1,0,0,0,0
377,7,109,0,1,0,0,0,0
378,107,55,0,1,0,0,0,0
379,55,107,0,1,0,0,0,0
380,55,120,0,1,0,0,0,0
381,120,55,0,1,0,0,0,0
382,102,92,0,1,0,0,0,0
383,92,102,0,1,0,0,0,0
384,92,100,0,1,0,0,0,0
385,100,92,0,1,0,0,0,0
386,101,60,0,1,0,0,0,0
387,60,101,0,1,0,0,0,0
388,60,36,0,1,0,0,0,0
389,36,60,0,1,0,0,0,0
390,99,139,0,1,0,0,0,0
391,139,99,0,1,0,0,0,0
392,98,148,0,1,0,0,0,0
393,148,98,0,1,0,0,0,0
394,96,94,0,1,0,0,0,0
395,94,96,0,1,0,0,0,0
396,94,21,0,1,0,0,0,0
397,21,94,0,1,0,0,0,0
398,93,30,0,1,0,0,0,0
399,30,93,0,1,0,0,0,0
400,90,18,0,1,0,0,0,0
401,18,90,0,1,0,0,0,0
402,88,57,0,1,0,0,0,0
403,57,88,0,1,0,0,0,0
404,87,79,0,1,0,0,0,0
405,79,87,0,1,0,0,0,0
406,86,33,0,1,0,0,0,0
407,33,86,0,1,0,0,0,0
408,81,70,0,1,0,0,0,0
409,70,81,0,1,0,0,0,0
410,79,137,0,1,0,0,0,0
411,137,79,0,1,0,0,0,0
412,78,108,0,1,0,0,0,0
413,108,78,0,1,0,0,0,0
414,77,44,0,1,0,0,0,0
415,44,77,0,1,0,0,0,0
416,44,63,0,1,0,0,0,0
417,63,44,0,1,0,0,0,0
418,76,12,0,1,0,0,0,0
419,12,76,0,1,0,0,0,0
420,75,17,0,1,0,0,0,0
421,17,75,0,1,0,0,0,0
422,74,78,0,1,0,0,0,0
423,78,74,0,1,0,0,0,0
424,63,84,0,1,0,0,0,0
425,84,63,0,1,0,0,0,0
426,58,24,0,1,0,0,0,0
427,24,58,0,1,0,0,0,0
428,24,90,0,1,0,0,0,0
429,90,24,0,1,0,0,0,0
430,57,46,0,1,0,0,0,0
431,46,57,0,1,0,0,0,0
432,52,103,0,1,0,0,0,0
433,103,52,0,1,0,0,0,0
434,49,115,0,1,0,0,0,0
435,115,49,0,1,0,0,0,0
436,43,74,0,1,0,0,0,0
437,74,43,0,1,0,0,0,0
438,41,71,0,1,0,0,0,0
439,71,41,0,1,0,0,0,0
440,71,27,0,1,0,0,0,0
441,27,71,0,1,0,0,0,0
442,38,140,0,1,0,0,0,0
443,140,38,0,1,0,0,0,0
444,33,76,0,1,0,0,0,0
445,76,33,0,1,0,0,0,0
446,29,26,0,1,0,0,0,0
447,26,29,0,1,0,0,0,0
448,26,28,0,1,0,0,0,0
449,28,26,0,1,0,0,0,0
450,23,14,0,1,0,0,0,0
451,14,23,0,1,0,0,0,0
452,22,99,0,1,0,0,0,0
453,99,22,0,1,0,0,0,0
454,21,58,0,1,0,0,0,0
455,58,21,0,1,0,0,0,0
456,9,56,0,1,0,0,0,0
457,56,9,0,1,0,0,0,0
458,7,49,0,1,0,0,0,0
459,49,7,0,1,0,0,0,0
460,2,145,0,1,0,0,0,0
461,145,2,0,1,0,0,0,0
462,124,121,0,1,0,0,0,0
463,121,124,0,1,0,0,0,0
464,122,66,0,1,0,0,0,0
465,66,122,0,1,0,0,0,0
466,66,98,0,1,0,0,0,0
467,98,66,0,1,0,0,0,0
468,121,69,0,1,0,0,0,0
469,69,121,0,1,0,0,0,0
470,120,129,0,1,0,0,0,0
471,129,120,0,1,0,0,0,0
472,104,77,0,1,0,0,0,0
473,77,104,0,1,0,0,0,0
474,100,34,0,1,0,0,0,0
475,34,100,0,1,0,0,0,0
476,95,15,0,1,0,0,0,0
477,15,95,0,1,0,0,0,0
478,91,35,0,1,0,0,0,0
479,35,91,0,1,0,0,0,0
480,35,80,0,1,0,0,0,0
481,80,35,0,1,0,0,0,0
482,82,105,0,1,0,0,0,0
483,105,82,0,1,0,0,0,0
484,72,86,0,1,0,0,0,0
485,86,72,0,1,0,0,0,0
486,69,53,0,1,0,0,0,0
487,53,69,0,1,0,0,0,0
488,67,25,0,1,0,0,0,0
489,25,67,0,1,0,0,0,0
490,25,62,0,1,0,0,0,0
491,62,25,0,1,0,0,0,0
492,62,91,0,1,0,0,0,0
493,91,62,0,1,0,0,0,0
494,61,65,0,1,0,0,0,0
495,65,61,0,1,0,0,0,0
496,54,128,0,1,0,0,0,0
497,128,54,0,1,0,0,0,0
498,53,67,0,1,0,0,0,0
499,67,53,0,1,0,0,0,0
500,50,4,0,1,0,0,0,0
501,4,50,0,1,0,0,0,0
502,4,131,0,1,0,0,0,0
503,131,4,0,1,0,0,0,0
504,45,132,0,1,0,0,0,0
505,132,45,0,1,0,0,0,0
506,32,41,0,1,0,0,0,0
507,41,32,0,1,0,0,0,0
508,31,8,0,1,0,0,0,0
509,8,31,0,1,0,0,0,0
510,30,134,0,1,0,0,0,0
511,134,30,0,1,0,0,0,0
512,28,59,0,1,0,0,0,0
513,59,28,0,1,0,0,0,0
514,27,37,0,1,0,0,0,0
515,37,27,0,1,0,0,0,0
516,20,2,0,1,0,0,0,0
517,2,20,0,1,0,0,0,0
518,17,149,0,1,0,0,0,0
519,149,17,0,1,0,0,0,0
520,16,68,0,1,0,0,0,0
521,68,16,0,1,0,0,0,0
522,15,85,0,1,0,0,0,0
523,85,15,0,1,0,0,0,0
524,8,88,0,1,0,0,0,0
525,88,8,0,1,0,0,0,0
526,130,96,0,1,0,0,0,0
527,96,130,0,1,0,0,0,0
528,129,83,0,1,0,0,0,0
529,83,129,0,1,0,0,0,0
530,127,6,0,1,0,0,0,0
531,6,127,0,1,0,0,0,0
532,6,130,0,1,0,0,0,0
533,130,6,0,1,0,0,0,0
534,126,118,0,1,0,0,0,0
535,118,126,0,1,0,0,0,0
536,118,45,0,1,0,0,0,0
537,45,118,0,1,0,0,0,0
538,125,104,0,1,0,0,0,0
539,104,125,0,1,0,0,0,0
540,123,42,0,1,0,0,0,0
541,42,123,0,1,0,0,0,0
542,110,64,0,1,0,0,0,0
543,64,110,0,1,0,0,0,0
544,108,141,0,1,0,0,0,0
545,141,108,0,1,0,0,0,0
546,105,50,0,1,0,0,0,0
547,50,105,0,1,0,0,0,0
548,103,43,0,1,0,0,0,0
549,43,103,0,1,0,0,0,0
550,89,117,0,1,0,0,0,0
551,117,89,0,1,0,0,0,0
552,85,101,0,1,0,0,0,0
553,101,85,0,1,0,0,0,0
554,84,126,0,1,0,0,0,0
555,126,84,0,1,0,0,0,0
556,83,138,0,1,0,0,0,0
557,138,83,0,1,0,0,0,0
558,80,102,0,1,0,0,0,0
559,102,80,0,1,0,0,0,0
560,70,54,0,1,0,0,0,0
561,54,70,0,1,0,0,0,0
562,68,10,0,1,0,0,0,0
563,10,68,0,1,0,0,0,0
564,65,124,0,1,0,0,0,0
565,124,65,0,1,0,0,0,0
566,64,112,0,1,0,0,0,0
567,112,64,0,1,0,0,0,0
568,59,72,0,1,0,0,0,0
569,72,59,0,1,0,0,0,0
570,56,127,0,1,0,0,0,0
571,127,56,0,1,0,0,0,0
572,51,95,0,1,0,0,0,0
573,95,51,0,1,0,0,0,0
574,46,113,0,1,0,0,0,0
575,113,46,0,1,0,0,0,0
576,42,143,0,1,0,0,0,0
577,143,42,0,1,0,0,0,0
578,40,22,0,1,0,0,0,0
579,22,40,0,1,0,0,0,0
580,37,32,0,1,0,0,0,0
581,32,37,0,1,0,0,0,0
582,36,5,0,1,0,0,0,0
583,5,36,0,1,0,0,0,0
584,34,125,0,1,0,0,0,0
585,125,34,0,1,0,0,0,0
586,18,31,0,1,0,0,0,0
587,31,18,0,1,0,0,0,0
588,14,136,0,1,0,0,0,0
589,136,14,0,1,0,0,0,0
590,13,40,0,1,0,0,0,0
591,40,13,0,1,0,0,0,0
592,12,0,0,1,0,0,0,0
593,0,12,0,1,0,0,0,0
594,11,107,0,1,0,0,0,0
595,107,11,0,1,0,0,0,0
596,10,122,0,1,0,0,0,0
597,122,10,0,1,0,0,0,0
598,5,89,0,1,0,0,0,0
599,89,5,0,1,0,0,0,0
600,0,144,0,1,0,0,0,0
601,144,0,0,1,0,0,0,0
602,144,20,0,1,0,0,0,0
603,20,144,0,1,0,0,0,0
604,148,17,0,1,0,0,0,0
605,17,148,0,1,0,0,0,0
606,17,66,0,1,0,0,0,0
607,66,17,0,1,0,0,0,0
608,147,112,0,1,0,0,0,0
609,112,147,0,1,0,0,0,0
610,112,8,0,1,0,0,0,0
611,8,112,0,1,0,0,0,0
612,146,78,0,1,0,0,0,0
613,78,146,0,1,0,0,0,0
614,78,9,0,1,0,0,0,0
615,9,78,0,1,0,0,0,0
616,143,146,0,1,0,0,0,0
617,146,143,0,1,0,0,0,0
618,141,31,0,1,0,0,0,0
619,31,141,0,1,0,0,0,0
620,140,134,0,1,0,0,0,0
621,134,140,0,1,0,0,0,0
622,134,82,0,1,0,0,0,0
623,82,134,0,1,0,0,0,0
624,139,119,0,1,0,0,0,0
625,119,139,0,1,0,0,0,0
626,138,141,0,1,0,0,0,0
627,141,138,0,1,0,0,0,0
628,137,5,0,1,0,0,0,0
629,5,137,0,1,0,0,0,0
630,5,116,0,1,0,0,0,0
631,116,5,0,1,0,0,0,0
632,136,128,0,1,0,0,0,0
633,128,136,0,1,0,0,0,0
634,128,36,0,1,0,0,0,0
635,36,128,0,1,0,0,0,0
636,133,71,0,1,0,0,0,0
637,71,133,0,1,0,0,0,0
638,71,10,0,1,0,0,0,0
639,10,71,0,1,0,0,0,0
640,132,100,0,1,0,0,0,0
641,100,132,0,1,0,0,0,0
642,100,147,0,1,0,0,0,0
643,147,100,0,1,0,0,0,0
644,131,15,0,1,0,0,0,0
645,15,131,0,1,0,0,0,0
646,130,32,0,1,0,0,0,0
647,32,130,0,1,0,0,0,0
648,32,39,0,1,0,0,0,0
649,39,32,0,1,0,0,0,0
650,129,118,0,1,0,0,0,0
651,118,129,0,1,0,0,0,0
652,123,132,0,1,0,0,0,0
653,132,123,0,1,0,0,0,0
654,121,75,0,1,0,0,0,0
655,75,121,0,1,0,0,0,0
656,120,145,0,1,0,0,0,0
657,145,120,0,1,0,0,0,0
658,119,127,0,1,0,0,0,0
659,127,119,0,1,0,0,0,0
660,117,133,0,1,0,0,0,0
661,133,117,0,1,0,0,0,0
662,116,22,0,1,0,0,0,0
663,22,116,0,1,0,0,0,0
664,115,48,0,1,0,0,0,0
665,48,115,0,1,0,0,0,0
666,110,45,0,1,0,0,0,0
667,45,110,0,1,0,0,0,0
668,107,142,0,1,0,0,0,0
669,142,107,0,1,0,0,0,0
670,103,91,0,1,0,0,0,0
671,91,103,0,1,0,0,0,0
672,91,27,0,1,0,0,0,0
673,27,91,0,1,0,0,0,0
674,97,73,0,1,0,0,0,0
675,73,97,0,1,0,0,0,0
676,73,76,0,1,0,0,0,0
677,76,73,0,1,0,0,0,0
678,96,109,0,1,0,0,0,0
679,109,96,0,1,0,0,0,0
680,109,115,0,1,0,0,0,0
681,115,109,0,1,0,0,0,0
682,94,149,0,1,0,0,0,0
683,149,94,0,1,0,0,0,0
684,93,49,0,1,0,0,0,0
685,49,93,0,1,0,0,0,0
686,84,2,0,1,0,0,0,0
687,2,84,0,1,0,0,0,0
688,83,80,0,1,0,0,0,0
689,80,83,0,1,0,0,0,0
690,81,61,0,1,0,0,0,0
691,61,81,0,1,0,0,0,0
692,80,88,0,1,0,0,0,0
693,88,80,0,1,0,0,0,0
694,79,136,0,1,0,0,0,0
695,136,79,0,1,0,0,0,0
696,72,43,0,1,0,0,0,0
697,43,72,0,1,0,0,0,0
698,70,24,0,1,0,0,0,0
699,24,70,0,1,0,0,0,0
700,24,23,0,1,0,0,0,0
701,23,24,0,1,0,0,0,0
702,69,79,0,1,0,0,0,0
703,79,69,0,1,0,0,0,0
704,63,125,0,1,0,0,0,0
705,125,63,0,1,0,0,0,0
706,59,106,0,1,0,0,0,0
707,106,59,0,1,0,0,0,0
708,51,28,0,1,0,0,0,0
709,28,51,0,1,0,0,0,0
710,50,67,0,1,0,0,0,0
711,67,50,0,1,0,0,0,0
712,67,84,0,1,0,0,0,0
713,84,67,0,1,0,0,0,0
714,49,105,0,1,0,0,0,0
715,105,49,0,1,0,0,0,0
716,47,46,0,1,0,0,0,0
717,46,47,0,1,0,0,0,0
718,46,72,0,1,0,0,0,0
719,72,46,0,1,0,0,0,0
720,42,81,0,1,0,0,0,0
721,81,42,0,1,0,0,0,0
722,29,7,0,1,0,0,0,0
723,7,29,0,1,0,0,0,0
724,28,135,0,1,0,0,0,0
725,135,28,0,1,0,0,0,0
726,22,86,0,1,0,0,0,0
727,86,22,0,1,0,0,0,0
728,21,70,0,1,0,0,0,0
729,70,21,0,1,0,0,0,0
730,15,26,0,1,0,0,0,0
731,26,15,0,1,0,0,0,0
732,125,139,0,1,0,0,0,0
733,139,125,0,1,0,0,0,0
734,124,93,0,1,0,0,0,0
735,93,124,0,1,0,0,0,0
736,101,89,0,1,0,0,0,0
737,89,101,0,1,0,0,0,0
738,92,68,0,1,0,0,0,0
739,68,92,0,1,0,0,0,0
740,68,95,0,1,0,0,0,0
741,95,68,0,1,0,0,0,0
742,88,104,0,1,0,0,0,0
743,104,88,0,1,0,0,0,0
744,76,54,0,1,0,0,0,0
745,54,76,0,1,0,0,0,0
746,66,103,0,1,0,0,0,0
747,103,66,0,1,0,0,0,0
748,55,97,0,1,0,0,0,0
749,97,55,0,1,0,0,0,0
750,44,114,0,1,0,0,0,0
751,114,44,0,1,0,0,0,0
752,38,77,0,1,0,0,0,0
753,77,38,0,1,0,0,0,0
754,77,29,0,1,0,0,0,0
755,29,77,0,1,0,0,0,0
756,31,111,0,1,0,0,0,0
757,111,31,0,1,0,0,0,0
758,27,74,0,1,0,0,0,0
759,74,27,0,1,0,0,0,0
760,19,56,0,1,0,0,0,0
761,56,19,0,1,0,0,0,0
762,11,44,0,1,0,0,0,0
763,44,11,0,1,0,0,0,0
764,4,3,0,1,0,0,0,0
765,3,4,0,1,0,0,0,0
766,3,30,0,1,0,0,0,0
767,30,3,0,1,0,0,0,0
768,149,108,0,1,0,0,0,0
769,108,149,0,1,0,0,0,0
770,142,14,0,1,0,0,0,0
771,14,142,0,1,0,0,0,0
