LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
86,46,197,0,1,0,0,0,0
87,197,46,0,1,0,0,0,0
88,226,65,0,1,0,0,0,0
89,65,226,0,1,0,0,0,0
90,65,171,0,1,0,0,0,0
91,171,65,0,1,0,0,0,0
92,225,5,0,1,0,0,0,0
93,5,225,0,1,0,0,0,0
94,5,41,0,1,0,0,0,0
95,41,5,0,1,0,0,0,0
96,224,40,0,1,0,0,0,0
97,40,224,0,1,0,0,0,0
98,40,169,0,1,0,0,0,0
99,169,40,0,1,0,0,0,0
100,223,114,0,1,0,0,0,0
101,114,223,0,1,0,0,0,0
102,114,85,0,1,0,0,0,0
103,85,114,0,1,0,0,0,0
104,222,221,0,1,0,0,0,0
105,221,222,0,1,0,0,0,0
106,221,93,0,1,0,0,0,0
107,93,221,0,1,0,0,0,0
108,220,229,0,1,0,0,0,0
109,229,220,0,1,0,0,0,0
110,219,144,0,1,0,0,0,0
111,144,219,0,1,0,0,0,0
112,144,16,0,1,0,0,0,0
113,16,144,0,1,0,0,0,0
114,218,194,0,1,0,0,0,0
115,194,218,0,1,0,0,0,0
116,217,203,0,1,0,0,0,0
117,203,217,0,1,0,0,0,0
118,203,189,0,1,0,0,0,0
119,189,203,0,1,0,0,0,0
120,216,228,0,1,0,0,0,0
121,228,216,0,1,0,0,0,0
122,215,116,0,1,0,0,0,0
123,116,215,0,1,0,0,0,0
124,116,188,0,1,0,0,0,0
125,188,116,0,1,0,0,0,0
126,214,132,0,1,0,0,0,0
127,132,214,0,1,0,0,0,0
128,132,72,0,1,0,0,0,0
129,72,132,0,1,0,0,0,0
130,213,27,0,1,0,0,0,0
131,27,213,0,1,0,0,0,0
132,27,136,0,1,0,0,0,0
133,136,27,0,1,0,0,0,0
134,212,245,0,1,0,0,0,0
135,245,212,0,1,0,0,0,0
136,211,232,0,1,0,0,0,0
137,232,211,0,1,0,0,0,0
138,210,217,0,1,0,0,0,0
139,217,210,0,1,0,0,0,0
140,208,167,0,1,0,0,0,0
141,167,208,0,1,0,0,0,0
142,167,219,0,1,0,0,0,0
143,219,167,0,1,0,0,0,0
144,206,128,0,1,0,0,0,0
145,128,206,0,1,0,0,0,0
146,128,8,0,1,0,0,0,0
147,8,128,0,1,0,0,0,0
148,205,199,0,1,0,0,0,0
149,199,205,0,1,0,0,0,0
150,199,66,0,1,0,0,0,0
151,66,199,0,1,0,0,0,0
152,204,190,0,1,0,0,0,0
153,190,204,0,1,0,0,0,0
154,202,107,0,1,0,0,0,0
155,107,202,0,1,0,0,0,0
156,107,124,0,1,0,0,0,0
157,124,107,0,1,0,0,0,0
158,201,43,0,1,0,0,0,0
159,43,201,0,1,0,0,0,0
160,43,242,0,1,0,0,0,0
161,242,43,0,1,0,0,0,0
162,200,56,0,1,0,0,0,0
163,56,200,0,1,0,0,0,0
164,56,220,0,1,0,0,0,0
165,220,56,0,1,0,0,0,0
166,198,106,0,1,0,0,0,0
167,106,198,0,1,0,0,0,0
168,106,215,0,1,0,0,0,0
169,215,106,0,1,0,0,0,0
170,197,84,0,1,0,0,0,0
171,84,197,0,1,0,0,0,0
172,196,183,0,1,0,0,0,0
173,183,196,0,1,0,0,0,0
174,183,173,0,1,0,0,0,0
175,173,183,0,1,0,0,0,0
176,195,24,0,1,0,0,0,0
177,24,195,0,1,0,0,0,0
178,24,76,0,1,0,0,0,0
179,76,24,0,1,0,0,0,0
180,194,135,0,1,0,0,0,0
181,135,194,0,1,0,0,0,0
182,193,102,0,1,0,0,0,0
183,102,193,0,1,0,0,0,0
184,102,112,0,1,0,0,0,0
185,112,102,0,1,0,0,0,0
186,192,131,0,1,0,0,0,0
187,131,192,0,1,0,0,0,0
188,131,162,0,1,0,0,0,0
189,162,131,0,1,0,0,0,0
190,191,0,0,1,0,0,0,0
191,0,191,0,1,0,0,0,0
192,190,25,0,1,0,0,0,0
193,25,190,0,1,0,0,0,0
194,189,205,0,1,0,0,0,0
195,205,189,0,1,0,0,0,0
196,188,60,0,1,0,0,0,0
197,60,188,0,1,0,0,0,0
198,187,120,0,1,0,0,0,0
199,120,187,0,1,0,0,0,0
200,120,44,0,1,0,0,0,0
201,44,120,0,1,0,0,0,0
202,186,73,0,1,0,0,0,0
203,73,186,0,1,0,0,0,0
204,73,87,0,1,0,0,0,0
205,87,73,0,1,0,0,0,0
206,185,201,0,1,0,0,0,0
207,201,185,0,1,0,0,0,0
208,184,193,0,1,0,0,0,0
209,193,184,0,1,0,0,0,0
210,182,50,0,1,0,0,0,0
211,50,182,0,1,0,0,0,0
212,50,115,0,1,0,0,0,0
213,115,50,0,1,0,0,0,0
214,181,49,0,1,0,0,0,0
215,49,181,0,1,0,0,0,0
216,49,214,0,1,0,0,0,0
217,214,49,0,1,0,0,0,0
218,180,83,0,1,0,0,0,0
219,83,180,0,1,0,0,0,0
220,83,174,0,1,0,0,0,0
221,174,83,0,1,0,0,0,0
222,179,78,0,1,0,0,0,0
223,78,179,0,1,0,0,0,0
224,78,95,0,1,0,0,0,0
225,95,78,0,1,0,0,0,0
226,178,45,0,1,0,0,0,0
227,45,178,0,1,0,0,0,0
228,45,236,0,1,0,0,0,0
229,236,45,0,1,0,0,0,0
230,177,181,0,1,0,0,0,0
231,181,177,0,1,0,0,0,0
232,176,20,0,1,0,0,0,0
233,20,176,0,1,0,0,0,0
234,20,200,0,1,0,0,0,0
235,200,20,0,1,0,0,0,0
236,174,101,0,1,0,0,0,0
237,101,174,0,1,0,0,0,0
238,173,238,0,1,0,0,0,0
239,238,173,0,1,0,0,0,0
240,172,165,0,1,0,0,0,0
241,165,172,0,1,0,0,0,0
242,165,109,0,1,0,0,0,0
243,109,165,0,1,0,0,0,0
244,171,12,0,1,0,0,0,0
245,12,171,0,1,0,0,0,0
246,170,55,0,1,0,0,0,0
247,55,170,0,1,0,0,0,0
248,55,29,0,1,0,0,0,0
249,29,55,0,1,0,0,0,0
250,169,206,0,1,0,0,0,0
251,206,169,0,1,0,0,0,0
252,168,170,0,1,0,0,0,0
253,170,168,0,1,0,0,0,0
254,166,180,0,1,0,0,0,0
255,180,166,0,1,0,0,0,0
256,163,90,0,1,0,0,0,0
257,90,163,0,1,0,0,0,0
258,90,42,0,1,0,0,0,0
259,42,90,0,1,0,0,0,0
260,162,235,0,1,0,0,0,0
261,235,162,0,1,0,0,0,0
262,161,21,0,1,0,0,0,0
263,21,161,0,1,0,0,0,0
264,21,7,0,1,0,0,0,0
265,7,21,0,1,0,0,0,0
266,159,19,0,1,0,0,0,0
267,19,159,0,1,0,0,0,0
268,19,119,0,1,0,0,0,0
269,119,19,0,1,0,0,0,0
270,158,68,0,1,0,0,0,0
271,68,158,0,1,0,0,0,0
272,68,241,0,1,0,0,0,0
273,241,68,0,1,0,0,0,0
274,157,196,0,1,0,0,0,0
275,196,157,0,1,0,0,0,0
276,156,138,0,1,0,0,0,0
277,138,156,0,1,0,0,0,0
278,155,240,0,1,0,0,0,0
279,240,155,0,1,0,0,0,0
280,154,6,0,1,0,0,0,0
281,6,154,0,1,0,0,0,0
282,6,212,0,1,0,0,0,0
283,212,6,0,1,0,0,0,0
284,153,234,0,1,0,0,0,0
285,234,153,0,1,0,0,0,0
286,152,67,0,1,0,0,0,0
287,67,152,0,1,0,0,0,0
288,67,53,0,1,0,0,0,0
289,53,67,0,1,0,0,0,0
290,151,110,0,1,0,0,0,0
291,110,151,0,1,0,0,0,0
292,110,91,0,1,0,0,0,0
293,91,110,0,1,0,0,0,0
294,149,121,0,1,0,0,0,0
295,121,149,0,1,0,0,0,0
296,121,22,0,1,0,0,0,0
297,22,121,0,1,0,0,0,0
298,148,92,0,1,0,0,0,0
299,92,148,0,1,0,0,0,0
300,92,223,0,1,0,0,0,0
301,223,92,0,1,0,0,0,0
302,147,118,0,1,0,0,0,0
303,118,147,0,1,0,0,0,0
304,146,246,0,1,0,0,0,0
305,246,146,0,1,0,0,0,0
306,145,178,0,1,0,0,0,0
307,178,145,0,1,0,0,0,0
308,143,226,0,1,0,0,0,0
309,226,143,0,1,0,0,0,0
310,142,216,0,1,0,0,0,0
311,216,142,0,1,0,0,0,0
312,141,151,0,1,0,0,0,0
313,151,141,0,1,0,0,0,0
314,140,89,0,1,0,0,0,0
315,89,140,0,1,0,0,0,0
316,138,23,0,1,0,0,0,0
317,23,138,0,1,0,0,0,0
318,137,202,0,1,0,0,0,0
319,202,137,0,1,0,0,0,0
320,136,222,0,1,0,0,0,0
321,222,136,0,1,0,0,0,0
322,135,17,0,1,0,0,0,0
323,17,135,0,1,0,0,0,0
324,134,3,0,1,0,0,0,0
325,3,134,0,1,0,0,0,0
326,3,75,0,1,0,0,0,0
327,75,3,0,1,0,0,0,0
328,133,77,0,1,0,0,0,0
329,77,133,0,1,0,0,0,0
330,77,161,0,1,0,0,0,0
331,161,77,0,1,0,0,0,0
332,130,127,0,1,0,0,0,0
333,127,130,0,1,0,0,0,0
334,127,104,0,1,0,0,0,0
335,104,127,0,1,0,0,0,0
336,129,99,0,1,0,0,0,0
337,99,129,0,1,0,0,0,0
338,99,18,0,1,0,0,0,0
339,18,99,0,1,0,0,0,0
340,125,157,0,1,0,0,0,0
341,157,125,0,1,0,0,0,0
342,124,224,0,1,0,0,0,0
343,224,124,0,1,0,0,0,0
344,122,192,0,1,0,0,0,0
345,192,122,0,1,0,0,0,0
346,119,31,0,1,0,0,0,0
347,31,119,0,1,0,0,0,0
348,118,35,0,1,0,0,0,0
349,35,118,0,1,0,0,0,0
350,115,155,0,1,0,0,0,0
351,155,115,0,1,0,0,0,0
352,112,26,0,1,0,0,0,0
353,26,112,0,1,0,0,0,0
354,111,227,0,1,0,0,0,0
355,227,111,0,1,0,0,0,0
356,109,133,0,1,0,0,0,0
357,133,109,0,1,0,0,0,0
358,104,159,0,1,0,0,0,0
359,159,104,0,1,0,0,0,0
360,103,39,0,1,0,0,0,0
361,39,103,0,1,0,0,0,0
362,39,176,0,1,0,0,0,0
363,176,39,0,1,0,0,0,0
364,101,129,0,1,0,0,0,0
365,129,101,0,1,0,0,0,0
366,100,172,0,1,0,0,0,0
367,172,100,0,1,0,0,0,0
368,98,146,0,1,0,0,0,0
369,146,98,0,1,0,0,0,0
370,97,208,0,1,0,0,0,0
371,208,97,0,1,0,0,0,0
372,96,122,0,1,0,0,0,0
373,122,96,0,1,0,0,0,0
374,95,103,0,1,0,0,0,0
375,103,95,0,1,0,0,0,0
376,94,61,0,1,0,0,0,0
377,61,94,0,1,0,0,0,0
378,61,62,0,1,0,0,0,0
379,62,61,0,1,0,0,0,0
380,93,143,0,1,0,0,0,0
381,143,93,0,1,0,0,0,0
382,91,237,0,1,0,0,0,0
383,237,91,0,1,0,0,0,0
384,89,225,0,1,0,0,0,0
385,225,89,0,1,0,0,0,0
386,88,186,0,1,0,0,0,0
387,186,88,0,1,0,0,0,0
388,87,248,0,1,0,0,0,0
389,248,87,0,1,0,0,0,0
390,85,134,0,1,0,0,0,0
391,134,85,0,1,0,0,0,0
392,84,57,0,1,0,0,0,0
393,57,84,0,1,0,0,0,0
394,81,80,0,1,0,0,0,0
395,80,81,0,1,0,0,0,0
396,80,195,0,1,0,0,0,0
397,195,80,0,1,0,0,0,0
398,79,130,0,1,0,0,0,0
399,130,79,0,1,0,0,0,0
400,76,13,0,1,0,0,0,0
401,13,76,0,1,0,0,0,0
402,75,14,0,1,0,0,0,0
403,14,75,0,1,0,0,0,0
404,74,34,0,1,0,0,0,0
405,34,74,0,1,0,0,0,0
406,34,152,0,1,0,0,0,0
407,152,34,0,1,0,0,0,0
408,72,30,0,1,0,0,0,0
409,30,72,0,1,0,0,0,0
410,71,74,0,1,0,0,0,0
411,74,71,0,1,0,0,0,0
412,70,47,0,1,0,0,0,0
413,47,70,0,1,0,0,0,0
414,66,168,0,1,0,0,0,0
415,168,66,0,1,0,0,0,0
416,64,179,0,1,0,0,0,0
417,179,64,0,1,0,0,0,0
418,63,148,0,1,0,0,0,0
419,148,63,0,1,0,0,0,0
420,62,149,0,1,0,0,0,0
421,149,62,0,1,0,0,0,0
422,60,211,0,1,0,0,0,0
423,211,60,0,1,0,0,0,0
424,59,58,0,1,0,0,0,0
425,58,59,0,1,0,0,0,0
426,58,48,0,1,0,0,0,0
427,48,58,0,1,0,0,0,0
428,57,163,0,1,0,0,0,0
429,163,57,0,1,0,0,0,0
430,53,184,0,1,0,0,0,0
431,184,53,0,1,0,0,0,0
432,52,141,0,1,0,0,0,0
433,141,52,0,1,0,0,0,0
434,51,231,0,1,0,0,0,0
435,231,51,0,1,0,0,0,0
436,48,191,0,1,0,0,0,0
437,191,48,0,1,0,0,0,0
438,47,145,0,1,0,0,0,0
439,145,47,0,1,0,0,0,0
440,44,1,0,1,0,0,0,0
441,1,44,0,1,0,0,0,0
442,42,187,0,1,0,0,0,0
443,187,42,0,1,0,0,0,0
444,41,100,0,1,0,0,0,0
445,100,41,0,1,0,0,0,0
446,38,9,0,1,0,0,0,0
447,9,38,0,1,0,0,0,0
448,9,137,0,1,0,0,0,0
449,137,9,0,1,0,0,0,0
450,37,158,0,1,0,0,0,0
451,158,37,0,1,0,0,0,0
452,36,142,0,1,0,0,0,0
453,142,36,0,1,0,0,0,0
454,35,153,0,1,0,0,0,0
455,153,35,0,1,0,0,0,0
456,33,37,0,1,0,0,0,0
457,37,33,0,1,0,0,0,0
458,32,198,0,1,0,0,0,0
459,198,32,0,1,0,0,0,0
460,31,125,0,1,0,0,0,0
461,125,31,0,1,0,0,0,0
462,30,88,0,1,0,0,0,0
463,88,30,0,1,0,0,0,0
464,29,71,0,1,0,0,0,0
465,71,29,0,1,0,0,0,0
466,26,233,0,1,0,0,0,0
467,233,26,0,1,0,0,0,0
468,25,63,0,1,0,0,0,0
469,63,25,0,1,0,0,0,0
470,23,81,0,1,0,0,0,0
471,81,23,0,1,0,0,0,0
472,22,247,0,1,0,0,0,0
473,247,22,0,1,0,0,0,0
474,18,213,0,1,0,0,0,0
475,213,18,0,1,0,0,0,0
476,17,2,0,1,0,0,0,0
477,2,17,0,1,0,0,0,0
478,16,182,0,1,0,0,0,0
479,182,16,0,1,0,0,0,0
480,14,38,0,1,0,0,0,0
481,38,14,0,1,0,0,0,0
482,13,185,0,1,0,0,0,0
483,185,13,0,1,0,0,0,0
484,12,154,0,1,0,0,0,0
485,154,12,0,1,0,0,0,0
486,11,230,0,1,0,0,0,0
487,230,11,0,1,0,0,0,0
488,10,59,0,1,0,0,0,0
489,59,10,0,1,0,0,0,0
490,8,36,0,1,0,0,0,0
491,36,8,0,1,0,0,0,0
492,7,244,0,1,0,0,0,0
493,244,7,0,1,0,0,0,0
494,4,33,0,1,0,0,0,0
495,33,4,0,1,0,0,0,0
496,2,94,0,1,0,0,0,0
497,94,2,0,1,0,0,0,0
498,1,111,0,1,0,0,0,0
499,111,1,0,1,0,0,0,0
500,0,212,0,1,0,0,0,0
501,212,0,0,1,0,0,0,0
502,212,178,0,1,0,0,0,0
503,178,212,0,1,0,0,0,0
504,249,57,0,1,0,0,0,0
505,57,249,0,1,0,0,0,0
506,57,214,0,1,0,0,0,0
507,214,57,0,1,0,0,0,0
508,248,50,0,1,0,0,0,0
509,50,248,0,1,0,0,0,0
510,50,177,0,1,0,0,0,0
511,177,50,0,1,0,0,0,0
512,247,33,0,1,0,0,0,0
513,33,247,0,1,0,0,0,0
514,33,101,0,1,0,0,0,0
515,101,33,0,1,0,0,0,0
516,246,169,0,1,0,0,0,0
517,169,246,0,1,0,0,0,0
518,169,22,0,1,0,0,0,0
519,22,169,0,1,0,0,0,0
520,244,97,0,1,0,0,0,0
521,97,244,0,1,0,0,0,0
522,97,115,0,1,0,0,0,0
523,115,97,0,1,0,0,0,0
524,243,114,0,1,0,0,0,0
525,114,243,0,1,0,0,0,0
526,114,94,0,1,0,0,0,0
527,94,114,0,1,0,0,0,0
528,242,188,0,1,0,0,0,0
529,188,242,0,1,0,0,0,0
530,188,8,0,1,0,0,0,0
531,8,188,0,1,0,0,0,0
532,241,65,0,1,0,0,0,0
533,65,241,0,1,0,0,0,0
534,65,174,0,1,0,0,0,0
535,174,65,0,1,0,0,0,0
536,240,211,0,1,0,0,0,0
537,211,240,0,1,0,0,0,0
538,211,193,0,1,0,0,0,0
539,193,211,0,1,0,0,0,0
540,239,43,0,1,0,0,0,0
541,43,239,0,1,0,0,0,0
542,43,53,0,1,0,0,0,0
543,53,43,0,1,0,0,0,0
544,238,11,0,1,0,0,0,0
545,11,238,0,1,0,0,0,0
546,11,164,0,1,0,0,0,0
547,164,11,0,1,0,0,0,0
548,237,183,0,1,0,0,0,0
549,183,237,0,1,0,0,0,0
550,183,27,0,1,0,0,0,0
551,27,183,0,1,0,0,0,0
552,236,55,0,1,0,0,0,0
553,55,236,0,1,0,0,0,0
554,55,215,0,1,0,0,0,0
555,215,55,0,1,0,0,0,0
556,235,18,0,1,0,0,0,0
557,18,235,0,1,0,0,0,0
558,18,88,0,1,0,0,0,0
559,88,18,0,1,0,0,0,0
560,234,151,0,1,0,0,0,0
561,151,234,0,1,0,0,0,0
562,151,95,0,1,0,0,0,0
563,95,151,0,1,0,0,0,0
564,233,47,0,1,0,0,0,0
565,47,233,0,1,0,0,0,0
566,47,129,0,1,0,0,0,0
567,129,47,0,1,0,0,0,0
568,231,140,0,1,0,0,0,0
569,140,231,0,1,0,0,0,0
570,140,131,0,1,0,0,0,0
571,131,140,0,1,0,0,0,0
572,229,37,0,1,0,0,0,0
573,37,229,0,1,0,0,0,0
574,228,189,0,1,0,0,0,0
575,189,228,0,1,0,0,0,0
576,189,204,0,1,0,0,0,0
577,204,189,0,1,0,0,0,0
578,227,154,0,1,0,0,0,0
579,154,227,0,1,0,0,0,0
580,154,62,0,1,0,0,0,0
581,62,154,0,1,0,0,0,0
582,225,219,0,1,0,0,0,0
583,219,225,0,1,0,0,0,0
584,219,148,0,1,0,0,0,0
585,148,219,0,1,0,0,0,0
586,224,243,0,1,0,0,0,0
587,243,224,0,1,0,0,0,0
588,222,126,0,1,0,0,0,0
589,126,222,0,1,0,0,0,0
590,126,108,0,1,0,0,0,0
591,108,126,0,1,0,0,0,0
592,221,163,0,1,0,0,0,0
593,163,221,0,1,0,0,0,0
594,220,223,0,1,0,0,0,0
595,223,220,0,1,0,0,0,0
596,223,19,0,1,0,0,0,0
597,19,223,0,1,0,0,0,0
598,218,90,0,1,0,0,0,0
599,90,218,0,1,0,0,0,0
600,217,48,0,1,0,0,0,0
601,48,217,0,1,0,0,0,0
602,48,36,0,1,0,0,0,0
603,36,48,0,1,0,0,0,0
604,216,130,0,1,0,0,0,0
605,130,216,0,1,0,0,0,0
606,130,224,0,1,0,0,0,0
607,224,130,0,1,0,0,0,0
608,215,240,0,1,0,0,0,0
609,240,215,0,1,0,0,0,0
610,214,202,0,1,0,0,0,0
611,202,214,0,1,0,0,0,0
612,210,26,0,1,0,0,0,0
613,26,210,0,1,0,0,0,0
614,26,201,0,1,0,0,0,0
615,201,26,0,1,0,0,0,0
616,209,134,0,1,0,0,0,0
617,134,209,0,1,0,0,0,0
618,134,83,0,1,0,0,0,0
619,83,134,0,1,0,0,0,0
620,204,213,0,1,0,0,0,0
621,213,204,0,1,0,0,0,0
622,202,192,0,1,0,0,0,0
623,192,202,0,1,0,0,0,0
624,200,29,0,1,0,0,0,0
625,29,200,0,1,0,0,0,0
626,199,31,0,1,0,0,0,0
627,31,199,0,1,0,0,0,0
628,31,68,0,1,0,0,0,0
629,68,31,0,1,0,0,0,0
630,198,150,0,1,0,0,0,0
631,150,198,0,1,0,0,0,0
632,150,74,0,1,0,0,0,0
633,74,150,0,1,0,0,0,0
634,197,128,0,1,0,0,0,0
635,128,197,0,1,0,0,0,0
636,195,122,0,1,0,0,0,0
637,122,195,0,1,0,0,0,0
638,194,34,0,1,0,0,0,0
639,34,194,0,1,0,0,0,0
640,193,194,0,1,0,0,0,0
641,194,193,0,1,0,0,0,0
642,187,237,0,1,0,0,0,0
643,237,187,0,1,0,0,0,0
644,179,5,0,1,0,0,0,0
645,5,179,0,1,0,0,0,0
646,5,231,0,1,0,0,0,0
647,231,5,0,1,0,0,0,0
648,178,7,0,1,0,0,0,0
649,7,178,0,1,0,0,0,0
650,176,72,0,1,0,0,0,0
651,72,176,0,1,0,0,0,0
652,72,226,0,1,0,0,0,0
653,226,72,0,1,0,0,0,0
654,172,80,0,1,0,0,0,0
655,80,172,0,1,0,0,0,0
656,80,242,0,1,0,0,0,0
657,242,80,0,1,0,0,0,0
658,168,21,0,1,0,0,0,0
659,21,168,0,1,0,0,0,0
660,166,98,0,1,0,0,0,0
661,98,166,0,1,0,0,0,0
662,98,155,0,1,0,0,0,0
663,155,98,0,1,0,0,0,0
664,165,175,0,1,0,0,0,0
665,175,165,0,1,0,0,0,0
666,175,247,0,1,0,0,0,0
667,247,175,0,1,0,0,0,0
668,157,86,0,1,0,0,0,0
669,86,157,0,1,0,0,0,0
670,86,60,0,1,0,0,0,0
671,60,86,0,1,0,0,0,0
672,153,147,0,1,0,0,0,0
673,147,153,0,1,0,0,0,0
674,148,141,0,1,0,0,0,0
675,141,148,0,1,0,0,0,0
676,147,49,0,1,0,0,0,0
677,49,147,0,1,0,0,0,0
678,138,207,0,1,0,0,0,0
679,207,138,0,1,0,0,0,0
680,207,13,0,1,0,0,0,0
681,13,207,0,1,0,0,0,0
682,133,205,0,1,0,0,0,0
683,205,133,0,1,0,0,0,0
684,205,75,0,1,0,0,0,0
685,75,205,0,1,0,0,0,0
686,128,6,0,1,0,0,0,0
687,6,128,0,1,0,0,0,0
688,123,52,0,1,0,0,0,0
689,52,123,0,1,0,0,0,0
690,122,157,0,1,0,0,0,0
691,157,122,0,1,0,0,0,0
692,120,54,0,1,0,0,0,0
693,54,120,0,1,0,0,0,0
694,54,244,0,1,0,0,0,0
695,244,54,0,1,0,0,0,0
696,117,113,0,1,0,0,0,0
697,113,117,0,1,0,0,0,0
698,111,112,0,1,0,0,0,0
699,112,111,0,1,0,0,0,0
700,112,92,0,1,0,0,0,0
701,92,112,0,1,0,0,0,0
702,109,81,0,1,0,0,0,0
703,81,109,0,1,0,0,0,0
704,108,185,0,1,0,0,0,0
705,185,108,0,1,0,0,0,0
706,104,196,0,1,0,0,0,0
707,196,104,0,1,0,0,0,0
708,100,209,0,1,0,0,0,0
709,209,100,0,1,0,0,0,0
710,95,51,0,1,0,0,0,0
711,51,95,0,1,0,0,0,0
712,94,187,0,1,0,0,0,0
713,187,94,0,1,0,0,0,0
714,93,44,0,1,0,0,0,0
715,44,93,0,1,0,0,0,0
716,44,132,0,1,0,0,0,0
717,132,44,0,1,0,0,0,0
718,90,203,0,1,0,0,0,0
719,203,90,0,1,0,0,0,0
720,88,38,0,1,0,0,0,0
721,38,88,0,1,0,0,0,0
722,87,145,0,1,0,0,0,0
723,145,87,0,1,0,0,0,0
724,81,206,0,1,0,0,0,0
725,206,81,0,1,0,0,0,0
726,77,42,0,1,0,0,0,0
727,42,77,0,1,0,0,0,0
728,75,58,0,1,0,0,0,0
729,58,75,0,1,0,0,0,0
730,73,173,0,1,0,0,0,0
731,173,73,0,1,0,0,0,0
732,173,39,0,1,0,0,0,0
733,39,173,0,1,0,0,0,0
734,69,102,0,1,0,0,0,0
735,102,69,0,1,0,0,0,0
736,68,119,0,1,0,0,0,0
737,119,68,0,1,0,0,0,0
738,66,78,0,1,0,0,0,0
739,78,66,0,1,0,0,0,0
740,78,41,0,1,0,0,0,0
741,41,78,0,1,0,0,0,0
742,64,66,0,1,0,0,0,0
743,66,64,0,1,0,0,0,0
744,62,228,0,1,0,0,0,0
745,228,62,0,1,0,0,0,0
746,56,116,0,1,0,0,0,0
747,116,56,0,1,0,0,0,0
748,53,109,0,1,0,0,0,0
749,109,53,0,1,0,0,0,0
750,46,179,0,1,0,0,0,0
751,179,46,0,1,0,0,0,0
752,39,14,0,1,0,0,0,0
753,14,39,0,1,0,0,0,0
754,37,197,0,1,0,0,0,0
755,197,37,0,1,0,0,0,0
756,35,15,0,1,0,0,0,0
757,15,35,0,1,0,0,0,0
758,29,76,0,1,0,0,0,0
759,76,29,0,1,0,0,0,0
760,28,9,0,1,0,0,0,0
761,9,28,0,1,0,0,0,0
762,25,171,0,1,0,0,0,0
763,171,25,0,1,0,0,0,0
764,171,234,0,1,0,0,0,0
765,234,171,0,1,0,0,0,0
766,21,239,0,1,0,0,0,0
767,239,21,0,1,0,0,0,0
768,20,230,0,1,0,0,0,0
769,230,20,0,1,0,0,0,0
770,230,45,0,1,0,0,0,0
771,45,230,0,1,0,0,0,0
