LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
98,45,186,0,1,0,0,0,0
99,186,45,0,1,0,0,0,0
100,173,133,0,1,0,0,0,0
101,133,173,0,1,0,0,0,0
102,133,46,0,1,0,0,0,0
103,46,133,0,1,0,0,0,0
104,172,31,0,1,0,0,0,0
105,31,172,0,1,0,0,0,0
106,31,70,0,1,0,0,0,0
107,70,31,0,1,0,0,0,0
108,171,96,0,1,0,0,0,0
109,96,171,0,1,0,0,0,0
110,170,150,0,1,0,0,0,0
111,150,170,0,1,0,0,0,0
112,150,67,0,1,0,0,0,0
113,67,150,0,1,0,0,0,0
114,169,76,0,1,0,0,0,0
115,76,169,0,1,0,0,0,0
116,76,197,0,1,0,0,0,0
117,197,76,0,1,0,0,0,0
118,168,84,0,1,0,0,0,0
119,84,168,0,1,0,0,0,0
120,84,127,0,1,0,0,0,0
121,127,84,0,1,0,0,0,0
122,167,193,0,1,0,0,0,0
123,193,167,0,1,0,0,0,0
124,166,174,0,1,0,0,0,0
125,174,166,0,1,0,0,0,0
126,165,10,0,1,0,0,0,0
127,10,165,0,1,0,0,0,0
128,10,196,0,1,0,0,0,0
129,196,10,0,1,0,0,0,0
130,163,57,0,1,0,0,0,0
131,57,163,0,1,0,0,0,0
132,57,29,0,1,0,0,0,0
133,29,57,0,1,0,0,0,0
134,161,117,0,1,0,0,0,0
135,117,161,0,1,0,0,0,0
136,160,39,0,1,0,0,0,0
137,39,160,0,1,0,0,0,0
138,39,91,0,1,0,0,0,0
139,91,39,0,1,0,0,0,0
140,158,0,0,1,0,0,0,0
141,0,158,0,1,0,0,0,0
142,157,182,0,1,0,0,0,0
143,182,157,0,1,0,0,0,0
144,156,126,0,1,0,0,0,0
145,126,156,0,1,0,0,0,0
146,126,7,0,1,0,0,0,0
147,7,126,0,1,0,0,0,0
148,155,173,0,1,0,0,0,0
149,173,155,0,1,0,0,0,0
150,154,191,0,1,0,0,0,0
151,191,154,0,1,0,0,0,0
152,153,137,0,1,0,0,0,0
153,137,153,0,1,0,0,0,0
154,137,123,0,1,0,0,0,0
155,123,137,0,1,0,0,0,0
156,152,129,0,1,0,0,0,0
157,129,152,0,1,0,0,0,0
158,129,175,0,1,0,0,0,0
159,175,129,0,1,0,0,0,0
160,151,163,0,1,0,0,0,0
161,163,151,0,1,0,0,0,0
162,149,113,0,1,0,0,0,0
163,113,149,0,1,0,0,0,0
164,113,82,0,1,0,0,0,0
165,82,113,0,1,0,0,0,0
166,147,138,0,1,0,0,0,0
167,138,147,0,1,0,0,0,0
168,138,179,0,1,0,0,0,0
169,179,138,0,1,0,0,0,0
170,146,141,0,1,0,0,0,0
171,141,146,0,1,0,0,0,0
172,145,166,0,1,0,0,0,0
173,166,145,0,1,0,0,0,0
174,144,77,0,1,0,0,0,0
175,77,144,0,1,0,0,0,0
176,77,22,0,1,0,0,0,0
177,22,77,0,1,0,0,0,0
178,143,128,0,1,0,0,0,0
179,128,143,0,1,0,0,0,0
180,142,63,0,1,0,0,0,0
181,63,142,0,1,0,0,0,0
182,63,24,0,1,0,0,0,0
183,24,63,0,1,0,0,0,0
184,141,65,0,1,0,0,0,0
185,65,141,0,1,0,0,0,0
186,140,14,0,1,0,0,0,0
187,14,140,0,1,0,0,0,0
188,14,28,0,1,0,0,0,0
189,28,14,0,1,0,0,0,0
190,139,120,0,1,0,0,0,0
191,120,139,0,1,0,0,0,0
192,120,121,0,1,0,0,0,0
193,121,120,0,1,0,0,0,0
194,136,4,0,1,0,0,0,0
195,4,136,0,1,0,0,0,0
196,4,178,0,1,0,0,0,0
197,178,4,0,1,0,0,0,0
198,135,195,0,1,0,0,0,0
199,195,135,0,1,0,0,0,0
200,134,43,0,1,0,0,0,0
201,43,134,0,1,0,0,0,0
202,43,103,0,1,0,0,0,0
203,103,43,0,1,0,0,0,0
204,132,160,0,1,0,0,0,0
205,160,132,0,1,0,0,0,0
206,130,8,0,1,0,0,0,0
207,8,130,0,1,0,0,0,0
208,8,92,0,1,0,0,0,0
209,92,8,0,1,0,0,0,0
210,128,122,0,1,0,0,0,0
211,122,128,0,1,0,0,0,0
212,127,157,0,1,0,0,0,0
213,157,127,0,1,0,0,0,0
214,125,124,0,1,0,0,0,0
215,124,125,0,1,0,0,0,0
216,124,47,0,1,0,0,0,0
217,47,124,0,1,0,0,0,0
218,123,55,0,1,0,0,0,0
219,55,123,0,1,0,0,0,0
220,122,118,0,1,0,0,0,0
221,118,122,0,1,0,0,0,0
222,121,198,0,1,0,0,0,0
223,198,121,0,1,0,0,0,0
224,119,99,0,1,0,0,0,0
225,99,119,0,1,0,0,0,0
226,99,6,0,1,0,0,0,0
227,6,99,0,1,0,0,0,0
228,118,78,0,1,0,0,0,0
229,78,118,0,1,0,0,0,0
230,117,90,0,1,0,0,0,0
231,90,117,0,1,0,0,0,0
232,116,41,0,1,0,0,0,0
233,41,116,0,1,0,0,0,0
234,41,147,0,1,0,0,0,0
235,147,41,0,1,0,0,0,0
236,115,194,0,1,0,0,0,0
237,194,115,0,1,0,0,0,0
238,114,152,0,1,0,0,0,0
239,152,114,0,1,0,0,0,0
240,111,142,0,1,0,0,0,0
241,142,111,0,1,0,0,0,0
242,107,35,0,1,0,0,0,0
243,35,107,0,1,0,0,0,0
244,35,37,0,1,0,0,0,0
245,37,35,0,1,0,0,0,0
246,105,62,0,1,0,0,0,0
247,62,105,0,1,0,0,0,0
248,62,2,0,1,0,0,0,0
249,2,62,0,1,0,0,0,0
250,104,25,0,1,0,0,0,0
251,25,104,0,1,0,0,0,0
252,25,56,0,1,0,0,0,0
253,56,25,0,1,0,0,0,0
254,103,49,0,1,0,0,0,0
255,49,103,0,1,0,0,0,0
256,102,169,0,1,0,0,0,0
257,169,102,0,1,0,0,0,0
258,100,119,0,1,0,0,0,0
259,119,100,0,1,0,0,0,0
260,98,68,0,1,0,0,0,0
261,68,98,0,1,0,0,0,0
262,68,64,0,1,0,0,0,0
263,64,68,0,1,0,0,0,0
264,97,15,0,1,0,0,0,0
265,15,97,0,1,0,0,0,0
266,15,189,0,1,0,0,0,0
267,189,15,0,1,0,0,0,0
268,96,95,0,1,0,0,0,0
269,95,96,0,1,0,0,0,0
270,95,71,0,1,0,0,0,0
271,71,95,0,1,0,0,0,0
272,94,36,0,1,0,0,0,0
273,36,94,0,1,0,0,0,0
274,36,156,0,1,0,0,0,0
275,156,36,0,1,0,0,0,0
276,93,136,0,1,0,0,0,0
277,136,93,0,1,0,0,0,0
278,92,98,0,1,0,0,0,0
279,98,92,0,1,0,0,0,0
280,91,52,0,1,0,0,0,0
281,52,91,0,1,0,0,0,0
282,90,100,0,1,0,0,0,0
283,100,90,0,1,0,0,0,0
284,89,114,0,1,0,0,0,0
285,114,89,0,1,0,0,0,0
286,88,104,0,1,0,0,0,0
287,104,88,0,1,0,0,0,0
288,87,61,0,1,0,0,0,0
289,61,87,0,1,0,0,0,0
290,61,27,0,1,0,0,0,0
291,27,61,0,1,0,0,0,0
292,86,72,0,1,0,0,0,0
293,72,86,0,1,0,0,0,0
294,72,130,0,1,0,0,0,0
295,130,72,0,1,0,0,0,0
296,85,165,0,1,0,0,0,0
297,165,85,0,1,0,0,0,0
298,83,59,0,1,0,0,0,0
299,59,83,0,1,0,0,0,0
300,82,192,0,1,0,0,0,0
301,192,82,0,1,0,0,0,0
302,80,30,0,1,0,0,0,0
303,30,80,0,1,0,0,0,0
304,78,12,0,1,0,0,0,0
305,12,78,0,1,0,0,0,0
306,75,11,0,1,0,0,0,0
307,11,75,0,1,0,0,0,0
308,74,170,0,1,0,0,0,0
309,170,74,0,1,0,0,0,0
310,73,155,0,1,0,0,0,0
311,155,73,0,1,0,0,0,0
312,71,190,0,1,0,0,0,0
313,190,71,0,1,0,0,0,0
314,70,151,0,1,0,0,0,0
315,151,70,0,1,0,0,0,0
316,69,149,0,1,0,0,0,0
317,149,69,0,1,0,0,0,0
318,67,13,0,1,0,0,0,0
319,13,67,0,1,0,0,0,0
320,66,145,0,1,0,0,0,0
321,145,66,0,1,0,0,0,0
322,65,102,0,1,0,0,0,0
323,102,65,0,1,0,0,0,0
324,64,139,0,1,0,0,0,0
325,139,64,0,1,0,0,0,0
326,60,66,0,1,0,0,0,0
327,66,60,0,1,0,0,0,0
328,59,86,0,1,0,0,0,0
329,86,59,0,1,0,0,0,0
330,58,134,0,1,0,0,0,0
331,134,58,0,1,0,0,0,0
332,56,50,0,1,0,0,0,0
333,50,56,0,1,0,0,0,0
334,55,3,0,1,0,0,0,0
335,3,55,0,1,0,0,0,0
336,54,9,0,1,0,0,0,0
337,9,54,0,1,0,0,0,0
338,52,187,0,1,0,0,0,0
339,187,52,0,1,0,0,0,0
340,51,94,0,1,0,0,0,0
341,94,51,0,1,0,0,0,0
342,50,17,0,1,0,0,0,0
343,17,50,0,1,0,0,0,0
344,49,168,0,1,0,0,0,0
345,168,49,0,1,0,0,0,0
346,47,5,0,1,0,0,0,0
347,5,47,0,1,0,0,0,0
348,46,180,0,1,0,0,0,0
349,180,46,0,1,0,0,0,0
350,38,125,0,1,0,0,0,0
351,125,38,0,1,0,0,0,0
352,37,188,0,1,0,0,0,0
353,188,37,0,1,0,0,0,0
354,34,1,0,1,0,0,0,0
355,1,34,0,1,0,0,0,0
356,1,153,0,1,0,0,0,0
357,153,1,0,1,0,0,0,0
358,33,140,0,1,0,0,0,0
359,140,33,0,1,0,0,0,0
360,32,107,0,1,0,0,0,0
361,107,32,0,1,0,0,0,0
362,30,132,0,1,0,0,0,0
363,132,30,0,1,0,0,0,0
364,29,172,0,1,0,0,0,0
365,172,29,0,1,0,0,0,0
366,28,51,0,1,0,0,0,0
367,51,28,0,1,0,0,0,0
368,27,26,0,1,0,0,0,0
369,26,27,0,1,0,0,0,0
370,26,85,0,1,0,0,0,0
371,85,26,0,1,0,0,0,0
372,24,105,0,1,0,0,0,0
373,105,24,0,1,0,0,0,0
374,22,184,0,1,0,0,0,0
375,184,22,0,1,0,0,0,0
376,21,135,0,1,0,0,0,0
377,135,21,0,1,0,0,0,0
378,18,116,0,1,0,0,0,0
379,116,18,0,1,0,0,0,0
380,17,74,0,1,0,0,0,0
381,74,17,0,1,0,0,0,0
382,13,158,0,1,0,0,0,0
383,158,13,0,1,0,0,0,0
384,12,181,0,1,0,0,0,0
385,181,12,0,1,0,0,0,0
386,11,34,0,1,0,0,0,0
387,34,11,0,1,0,0,0,0
388,9,93,0,1,0,0,0,0
389,93,9,0,1,0,0,0,0
390,7,177,0,1,0,0,0,0
391,177,7,0,1,0,0,0,0
392,6,144,0,1,0,0,0,0
393,144,6,0,1,0,0,0,0
394,5,97,0,1,0,0,0,0
395,97,5,0,1,0,0,0,0
396,3,87,0,1,0,0,0,0
397,87,3,0,1,0,0,0,0
398,2,60,0,1,0,0,0,0
399,60,2,0,1,0,0,0,0
400,0,120,0,1,0,0,0,0
401,120,0,0,1,0,0,0,0
402,120,13,0,1,0,0,0,0
403,13,120,0,1,0,0,0,0
404,199,152,0,1,0,0,0,0
405,152,199,0,1,0,0,0,0
406,152,47,0,1,0,0,0,0
407,47,152,0,1,0,0,0,0
408,198,196,0,1,0,0,0,0
409,196,198,0,1,0,0,0,0
410,196,38,0,1,0,0,0,0
411,38,196,0,1,0,0,0,0
412,197,6,0,1,0,0,0,0
413,6,197,0,1,0,0,0,0
414,6,78,0,1,0,0,0,0
415,78,6,0,1,0,0,0,0
416,195,27,0,1,0,0,0,0
417,27,195,0,1,0,0,0,0
418,27,65,0,1,0,0,0,0
419,65,27,0,1,0,0,0,0
420,194,106,0,1,0,0,0,0
421,106,194,0,1,0,0,0,0
422,106,89,0,1,0,0,0,0
423,89,106,0,1,0,0,0,0
424,193,14,0,1,0,0,0,0
425,14,193,0,1,0,0,0,0
426,14,22,0,1,0,0,0,0
427,22,14,0,1,0,0,0,0
428,192,159,0,1,0,0,0,0
429,159,192,0,1,0,0,0,0
430,159,129,0,1,0,0,0,0
431,129,159,0,1,0,0,0,0
432,191,101,0,1,0,0,0,0
433,101,191,0,1,0,0,0,0
434,101,158,0,1,0,0,0,0
435,158,101,0,1,0,0,0,0
436,189,186,0,1,0,0,0,0
437,186,189,0,1,0,0,0,0
438,186,136,0,1,0,0,0,0
439,136,186,0,1,0,0,0,0
440,187,124,0,1,0,0,0,0
441,124,187,0,1,0,0,0,0
442,185,150,0,1,0,0,0,0
443,150,185,0,1,0,0,0,0
444,150,56,0,1,0,0,0,0
445,56,150,0,1,0,0,0,0
446,183,163,0,1,0,0,0,0
447,163,183,0,1,0,0,0,0
448,163,55,0,1,0,0,0,0
449,55,163,0,1,0,0,0,0
450,182,178,0,1,0,0,0,0
451,178,182,0,1,0,0,0,0
452,178,180,0,1,0,0,0,0
453,180,178,0,1,0,0,0,0
454,181,50,0,1,0,0,0,0
455,50,181,0,1,0,0,0,0
456,180,60,0,1,0,0,0,0
457,60,180,0,1,0,0,0,0
458,179,4,0,1,0,0,0,0
459,4,179,0,1,0,0,0,0
460,177,135,0,1,0,0,0,0
461,135,177,0,1,0,0,0,0
462,135,9,0,1,0,0,0,0
463,9,135,0,1,0,0,0,0
464,176,90,0,1,0,0,0,0
465,90,176,0,1,0,0,0,0
466,90,37,0,1,0,0,0,0
467,37,90,0,1,0,0,0,0
468,174,72,0,1,0,0,0,0
469,72,174,0,1,0,0,0,0
470,72,79,0,1,0,0,0,0
471,79,72,0,1,0,0,0,0
472,173,69,0,1,0,0,0,0
473,69,173,0,1,0,0,0,0
474,69,107,0,1,0,0,0,0
475,107,69,0,1,0,0,0,0
476,172,197,0,1,0,0,0,0
477,197,172,0,1,0,0,0,0
478,171,105,0,1,0,0,0,0
479,105,171,0,1,0,0,0,0
480,105,97,0,1,0,0,0,0
481,97,105,0,1,0,0,0,0
482,169,134,0,1,0,0,0,0
483,134,169,0,1,0,0,0,0
484,134,168,0,1,0,0,0,0
485,168,134,0,1,0,0,0,0
486,168,44,0,1,0,0,0,0
487,44,168,0,1,0,0,0,0
488,167,91,0,1,0,0,0,0
489,91,167,0,1,0,0,0,0
490,91,172,0,1,0,0,0,0
491,172,91,0,1,0,0,0,0
492,166,39,0,1,0,0,0,0
493,39,166,0,1,0,0,0,0
494,165,71,0,1,0,0,0,0
495,71,165,0,1,0,0,0,0
496,71,177,0,1,0,0,0,0
497,177,71,0,1,0,0,0,0
498,164,169,0,1,0,0,0,0
499,169,164,0,1,0,0,0,0
500,161,94,0,1,0,0,0,0
501,94,161,0,1,0,0,0,0
502,94,185,0,1,0,0,0,0
503,185,94,0,1,0,0,0,0
504,157,0,0,1,0,0,0,0
505,0,157,0,1,0,0,0,0
506,156,171,0,1,0,0,0,0
507,171,156,0,1,0,0,0,0
508,155,131,0,1,0,0,0,0
509,131,155,0,1,0,0,0,0
510,131,179,0,1,0,0,0,0
511,179,131,0,1,0,0,0,0
512,153,195,0,1,0,0,0,0
513,195,153,0,1,0,0,0,0
514,148,175,0,1,0,0,0,0
515,175,148,0,1,0,0,0,0
516,175,108,0,1,0,0,0,0
517,108,175,0,1,0,0,0,0
518,147,154,0,1,0,0,0,0
519,154,147,0,1,0,0,0,0
520,154,87,0,1,0,0,0,0
521,87,154,0,1,0,0,0,0
522,145,128,0,1,0,0,0,0
523,128,145,0,1,0,0,0,0
524,128,95,0,1,0,0,0,0
525,95,128,0,1,0,0,0,0
526,142,141,0,1,0,0,0,0
527,141,142,0,1,0,0,0,0
528,141,16,0,1,0,0,0,0
529,16,141,0,1,0,0,0,0
530,137,190,0,1,0,0,0,0
531,190,137,0,1,0,0,0,0
532,133,166,0,1,0,0,0,0
533,166,133,0,1,0,0,0,0
534,132,73,0,1,0,0,0,0
535,73,132,0,1,0,0,0,0
536,127,126,0,1,0,0,0,0
537,126,127,0,1,0,0,0,0
538,126,8,0,1,0,0,0,0
539,8,126,0,1,0,0,0,0
540,124,52,0,1,0,0,0,0
541,52,124,0,1,0,0,0,0
542,119,122,0,1,0,0,0,0
543,122,119,0,1,0,0,0,0
544,122,198,0,1,0,0,0,0
545,198,122,0,1,0,0,0,0
546,116,114,0,1,0,0,0,0
547,114,116,0,1,0,0,0,0
548,115,86,0,1,0,0,0,0
549,86,115,0,1,0,0,0,0
550,113,117,0,1,0,0,0,0
551,117,113,0,1,0,0,0,0
552,117,35,0,1,0,0,0,0
553,35,117,0,1,0,0,0,0
554,104,121,0,1,0,0,0,0
555,121,104,0,1,0,0,0,0
556,103,99,0,1,0,0,0,0
557,99,103,0,1,0,0,0,0
558,99,164,0,1,0,0,0,0
559,164,99,0,1,0,0,0,0
560,98,189,0,1,0,0,0,0
561,189,98,0,1,0,0,0,0
562,97,46,0,1,0,0,0,0
563,46,97,0,1,0,0,0,0
564,88,67,0,1,0,0,0,0
565,67,88,0,1,0,0,0,0
566,87,26,0,1,0,0,0,0
567,26,87,0,1,0,0,0,0
568,86,54,0,1,0,0,0,0
569,54,86,0,1,0,0,0,0
570,82,194,0,1,0,0,0,0
571,194,82,0,1,0,0,0,0
572,81,11,0,1,0,0,0,0
573,11,81,0,1,0,0,0,0
574,11,20,0,1,0,0,0,0
575,20,11,0,1,0,0,0,0
576,80,155,0,1,0,0,0,0
577,155,80,0,1,0,0,0,0
578,78,191,0,1,0,0,0,0
579,191,78,0,1,0,0,0,0
580,74,5,0,1,0,0,0,0
581,5,74,0,1,0,0,0,0
582,70,30,0,1,0,0,0,0
583,30,70,0,1,0,0,0,0
584,30,160,0,1,0,0,0,0
585,160,30,0,1,0,0,0,0
586,68,41,0,1,0,0,0,0
587,41,68,0,1,0,0,0,0
588,41,63,0,1,0,0,0,0
589,63,41,0,1,0,0,0,0
590,64,19,0,1,0,0,0,0
591,19,64,0,1,0,0,0,0
592,63,181,0,1,0,0,0,0
593,181,63,0,1,0,0,0,0
594,60,81,0,1,0,0,0,0
595,81,60,0,1,0,0,0,0
596,55,21,0,1,0,0,0,0
597,21,55,0,1,0,0,0,0
598,33,102,0,1,0,0,0,0
599,102,33,0,1,0,0,0,0
600,23,76,0,1,0,0,0,0
601,76,23,0,1,0,0,0,0
602,22,193,0,1,0,0,0,0
603,193,22,0,1,0,0,0,0
604,18,32,0,1,0,0,0,0
605,32,18,0,1,0,0,0,0
606,8,33,0,1,0,0,0,0
607,33,8,0,1,0,0,0,0
608,1,110,0,1,0,0,0,0
609,110,1,0,1,0,0,0,0
610,190,113,0,1,0,0,0,0
611,113,190,0,1,0,0,0,0
612,170,182,0,1,0,0,0,0
613,182,170,0,1,0,0,0,0
614,160,83,0,1,0,0,0,0
615,83,160,0,1,0,0,0,0
616,151,173,0,1,0,0,0,0
617,173,151,0,1,0,0,0,0
618,144,62,0,1,0,0,0,0
619,62,144,0,1,0,0,0,0
620,62,119,0,1,0,0,0,0
621,119,62,0,1,0,0,0,0
622,139,153,0,1,0,0,0,0
623,153,139,0,1,0,0,0,0
624,138,170,0,1,0,0,0,0
625,170,138,0,1,0,0,0,0
626,136,34,0,1,0,0,0,0
627,34,136,0,1,0,0,0,0
628,123,85,0,1,0,0,0,0
629,85,123,0,1,0,0,0,0
630,85,161,0,1,0,0,0,0
631,161,85,0,1,0,0,0,0
632,121,145,0,1,0,0,0,0
633,145,121,0,1,0,0,0,0
634,114,12,0,1,0,0,0,0
635,12,114,0,1,0,0,0,0
636,111,100,0,1,0,0,0,0
637,100,111,0,1,0,0,0,0
638,110,93,0,1,0,0,0,0
639,93,110,0,1,0,0,0,0
640,100,167,0,1,0,0,0,0
641,167,100,0,1,0,0,0,0
642,95,45,0,1,0,0,0,0
643,45,95,0,1,0,0,0,0
644,92,162,0,1,0,0,0,0
645,162,92,0,1,0,0,0,0
646,162,140,0,1,0,0,0,0
647,140,162,0,1,0,0,0,0
648,84,130,0,1,0,0,0,0
649,130,84,0,1,0,0,0,0
650,130,187,0,1,0,0,0,0
651,187,130,0,1,0,0,0,0
652,83,66,0,1,0,0,0,0
653,66,83,0,1,0,0,0,0
654,79,184,0,1,0,0,0,0
655,184,79,0,1,0,0,0,0
656,77,49,0,1,0,0,0,0
657,49,77,0,1,0,0,0,0
658,49,64,0,1,0,0,0,0
659,64,49,0,1,0,0,0,0
660,76,183,0,1,0,0,0,0
661,183,76,0,1,0,0,0,0
662,73,137,0,1,0,0,0,0
663,137,73,0,1,0,0,0,0
664,67,109,0,1,0,0,0,0
665,109,67,0,1,0,0,0,0
666,58,132,0,1,0,0,0,0
667,132,58,0,1,0,0,0,0
668,57,51,0,1,0,0,0,0
669,51,57,0,1,0,0,0,0
670,51,74,0,1,0,0,0,0
671,74,51,0,1,0,0,0,0
672,56,43,0,1,0,0,0,0
673,43,56,0,1,0,0,0,0
674,54,104,0,1,0,0,0,0
675,104,54,0,1,0,0,0,0
676,50,58,0,1,0,0,0,0
677,58,50,0,1,0,0,0,0
678,48,61,0,1,0,0,0,0
679,61,48,0,1,0,0,0,0
680,61,88,0,1,0,0,0,0
681,88,61,0,1,0,0,0,0
682,46,176,0,1,0,0,0,0
683,176,46,0,1,0,0,0,0
684,45,29,0,1,0,0,0,0
685,29,45,0,1,0,0,0,0
686,44,111,0,1,0,0,0,0
687,111,44,0,1,0,0,0,0
688,43,151,0,1,0,0,0,0
689,151,43,0,1,0,0,0,0
690,38,82,0,1,0,0,0,0
691,82,38,0,1,0,0,0,0
692,37,138,0,1,0,0,0,0
693,138,37,0,1,0,0,0,0
694,36,84,0,1,0,0,0,0
695,84,36,0,1,0,0,0,0
696,34,2,0,1,0,0,0,0
697,2,34,0,1,0,0,0,0
698,32,98,0,1,0,0,0,0
699,98,32,0,1,0,0,0,0
700,31,75,0,1,0,0,0,0
701,75,31,0,1,0,0,0,0
702,75,42,0,1,0,0,0,0
703,42,75,0,1,0,0,0,0
704,29,192,0,1,0,0,0,0
705,192,29,0,1,0,0,0,0
706,21,15,0,1,0,0,0,0
707,15,21,0,1,0,0,0,0
708,10,125,0,1,0,0,0,0
709,125,10,0,1,0,0,0,0
710,125,3,0,1,0,0,0,0
711,3,125,0,1,0,0,0,0
712,188,77,0,1,0,0,0,0
713,77,188,0,1,0,0,0,0
714,184,148,0,1,0,0,0,0
715,148,184,0,1,0,0,0,0
716,158,142,0,1,0,0,0,0
717,142,158,0,1,0,0,0,0
718,149,156,0,1,0,0,0,0
719,156,149,0,1,0,0,0,0
720,146,80,0,1,0,0,0,0
721,80,146,0,1,0,0,0,0
722,143,165,0,1,0,0,0,0
723,165,143,0,1,0,0,0,0
724,140,53,0,1,0,0,0,0
725,53,140,0,1,0,0,0,0
726,129,115,0,1,0,0,0,0
727,115,129,0,1,0,0,0,0
728,118,188,0,1,0,0,0,0
729,188,118,0,1,0,0,0,0
730,112,116,0,1,0,0,0,0
731,116,112,0,1,0,0,0,0
732,109,127,0,1,0,0,0,0
733,127,109,0,1,0,0,0,0
734,108,48,0,1,0,0,0,0
735,48,108,0,1,0,0,0,0
736,107,10,0,1,0,0,0,0
737,10,107,0,1,0,0,0,0
738,102,157,0,1,0,0,0,0
739,157,102,0,1,0,0,0,0
740,96,70,0,1,0,0,0,0
741,70,96,0,1,0,0,0,0
742,93,31,0,1,0,0,0,0
743,31,93,0,1,0,0,0,0
744,89,118,0,1,0,0,0,0
745,118,89,0,1,0,0,0,0
746,66,40,0,1,0,0,0,0
747,40,66,0,1,0,0,0,0
748,65,59,0,1,0,0,0,0
749,59,65,0,1,0,0,0,0
750,59,174,0,1,0,0,0,0
751,174,59,0,1,0,0,0,0
752,53,1,0,1,0,0,0,0
753,1,53,0,1,0,0,0,0
754,52,199,0,1,0,0,0,0
755,199,52,0,1,0,0,0,0
756,47,144,0,1,0,0,0,0
757,144,47,0,1,0,0,0,0
758,42,68,0,1,0,0,0,0
759,68,42,0,1,0,0,0,0
760,40,17,0,1,0,0,0,0
761,17,40,0,1,0,0,0,0
762,39,112,0,1,0,0,0,0
763,112,39,0,1,0,0,0,0
764,35,57,0,1,0,0,0,0
765,57,35,0,1,0,0,0,0
766,28,18,0,1,0,0,0,0
767,18,28,0,1,0,0,0,0
768,26,28,0,1,0,0,0,0
769,28,26,0,1,0,0,0,0
770,25,149,0,1,0,0,0,0
771,149,25,0,1,0,0,0,0
